,name,station,date,artist,song,uri,acousticness,danceability,energy,instrumentalness,liveness,speechiness,tempo,valence,loudness,index,spotify_artist,spotify_song,scraped_artist,scraped_song
100,Alphaville - Forever Young,radiowien,2021-04-29 22:15:02.699844,Alphaville , Forever Young,spotify:track:4S1VYqwfkLit9mKVY3MXoo,0.42,0.489,0.483,0.0028,0.236,0.0275,136.822,0.333,-9.466,28,Alphaville,Forever Young,,
101,Alvaro Soler - Magia,oe3,2021-04-18 23:09:01.953194,Alvaro Soler , Magia,spotify:track:3KJ1QkwWObfuq54pgwTRyW,0.104,0.757,0.671,0.0,0.0729,0.0422,133.008,0.837,-7.541,29,Alvaro Soler,Magia,,
102,Alvaro Soler - Magia,oe3,2021-04-23 11:45:01.153072,Alvaro Soler , Magia,spotify:track:3KJ1QkwWObfuq54pgwTRyW,0.104,0.757,0.671,0.0,0.0729,0.0422,133.008,0.837,-7.541,29,Alvaro Soler,Magia,,
103,Alvaro Soler - Magia,oe3,2021-05-01 23:12:00.951863,Alvaro Soler , Magia,spotify:track:3KJ1QkwWObfuq54pgwTRyW,0.104,0.757,0.671,0.0,0.0729,0.0422,133.008,0.837,-7.541,29,Alvaro Soler,Magia,,
104,Alvaro Soler - Magia,oe3,2021-05-01 23:12:00.951863,Alvaro Soler , Magia,spotify:track:3KJ1QkwWObfuq54pgwTRyW,0.104,0.757,0.671,0.0,0.0729,0.0422,133.008,0.837,-7.541,29,Alvaro Soler,Magia,,
105,Amy MacDonald - This Is the Life,oe3,2021-04-19 04:27:02.095020,Amy MacDonald , This Is the Life,spotify:track:3AI7ca5RpYLyqaVgU7K1AP,0.266,0.616,0.884,0.0,0.0657,0.0317,94.979,0.856,-5.043,31,Amy Macdonald,This Is The Life,,
106,Amy MacDonald - This Is the Life,oe3,2021-04-19 04:27:02.095020,Amy MacDonald , This Is the Life,spotify:track:3AI7ca5RpYLyqaVgU7K1AP,0.266,0.616,0.884,0.0,0.0657,0.0317,94.979,0.856,-5.043,31,Amy Macdonald,This Is The Life,,
107,Amy MacDonald - This Is the Life,oe3,2021-04-28 02:54:01.001867,Amy MacDonald , This Is the Life,spotify:track:3AI7ca5RpYLyqaVgU7K1AP,0.266,0.616,0.884,0.0,0.0657,0.0317,94.979,0.856,-5.043,31,Amy Macdonald,This Is The Life,,
108,Amy MacDonald - This Is the Life,oe3,2021-04-28 02:54:01.001867,Amy MacDonald , This Is the Life,spotify:track:3AI7ca5RpYLyqaVgU7K1AP,0.266,0.616,0.884,0.0,0.0657,0.0317,94.979,0.856,-5.043,31,Amy Macdonald,This Is The Life,,
109,Amy Winehouse - Our Day Will Come,radiowien,2021-04-19 05:45:02.010391,Amy Winehouse , Our Day Will Come,spotify:track:4NDpn6yfD5aqafYWFEaJDz,0.0405,0.705,0.634,3.53e-05,0.349,0.0282,98.008,0.639,-6.083,33,Amy Winehouse,Our Day Will Come,,
110,Amy Winehouse - Our Day Will Come,radiowien,2021-04-19 05:45:02.010391,Amy Winehouse , Our Day Will Come,spotify:track:4NDpn6yfD5aqafYWFEaJDz,0.0405,0.705,0.634,3.53e-05,0.349,0.0282,98.008,0.639,-6.083,33,Amy Winehouse,Our Day Will Come,,
111,Amy Winehouse - Our Day Will Come,radiowien,2021-05-01 20:57:01.951629,Amy Winehouse , Our Day Will Come,spotify:track:4NDpn6yfD5aqafYWFEaJDz,0.0405,0.705,0.634,3.53e-05,0.349,0.0282,98.008,0.639,-6.083,33,Amy Winehouse,Our Day Will Come,,
112,Amy Winehouse - Our Day Will Come,radiowien,2021-05-01 20:57:01.951629,Amy Winehouse , Our Day Will Come,spotify:track:4NDpn6yfD5aqafYWFEaJDz,0.0405,0.705,0.634,3.53e-05,0.349,0.0282,98.008,0.639,-6.083,33,Amy Winehouse,Our Day Will Come,,
113,Anastacia - Paid My Dues,radiowien,2021-04-19 00:12:01.413423,Anastacia , Paid My Dues,spotify:track:37B4dZDMdzh1D7isPVF2df,0.111,0.699,0.735,1.22e-05,0.0782,0.0345,96.981,0.758,-3.292,34,Anastacia,Paid My Dues,,
114,Anastacia - Paid My Dues,radiowien,2021-04-23 05:48:02.558317,Anastacia , Paid My Dues,spotify:track:37B4dZDMdzh1D7isPVF2df,0.111,0.699,0.735,1.22e-05,0.0782,0.0345,96.981,0.758,-3.292,34,Anastacia,Paid My Dues,,
115,Anastacia - Paid My Dues,radiowien,2021-05-01 08:51:04.208410,Anastacia , Paid My Dues,spotify:track:37B4dZDMdzh1D7isPVF2df,0.111,0.699,0.735,1.22e-05,0.0782,0.0345,96.981,0.758,-3.292,34,Anastacia,Paid My Dues,,
116,Anastacia - Paid My Dues,radiowien,2021-05-01 08:51:04.208410,Anastacia , Paid My Dues,spotify:track:37B4dZDMdzh1D7isPVF2df,0.111,0.699,0.735,1.22e-05,0.0782,0.0345,96.981,0.758,-3.292,34,Anastacia,Paid My Dues,,
117,Antonello Venditti - In Questo Mondo Di Ladri,radiowien,2021-04-19 00:45:02.008477,Antonello Venditti , In Questo Mondo Di Ladri,spotify:track:6Hsm5wcWuBmT9VJBF9F0RD,0.0425,0.64,0.663,0.0,0.16,0.0326,112.012,0.638,-13.126,42,Antonello Venditti,In questo mondo di ladri,,
118,Antonello Venditti - In Questo Mondo Di Ladri,radiowien,2021-04-23 02:33:02.650210,Antonello Venditti , In Questo Mondo Di Ladri,spotify:track:6Hsm5wcWuBmT9VJBF9F0RD,0.0425,0.64,0.663,0.0,0.16,0.0326,112.012,0.638,-13.126,42,Antonello Venditti,In questo mondo di ladri,,
119,Antonello Venditti - In Questo Mondo Di Ladri,radiowien,2021-04-28 22:42:02.343507,Antonello Venditti , In Questo Mondo Di Ladri,spotify:track:6Hsm5wcWuBmT9VJBF9F0RD,0.0425,0.64,0.663,0.0,0.16,0.0326,112.012,0.638,-13.126,42,Antonello Venditti,In questo mondo di ladri,,
120,Antonello Venditti - In Questo Mondo Di Ladri,radiowien,2021-04-28 22:42:02.343507,Antonello Venditti , In Questo Mondo Di Ladri,spotify:track:6Hsm5wcWuBmT9VJBF9F0RD,0.0425,0.64,0.663,0.0,0.16,0.0326,112.012,0.638,-13.126,42,Antonello Venditti,In questo mondo di ladri,,
121,Aretha Franklin - Respect,radiowien,2021-04-19 01:39:01.512517,Aretha Franklin , Respect,spotify:track:7s25THrKz86DM225dOYwnr,0.164,0.805,0.558,2.2e-05,0.0546,0.041,114.95,0.965,-5.226,43,Aretha Franklin,Respect,,
122,Aretha Franklin - Respect,radiowien,2021-04-19 01:39:01.512517,Aretha Franklin , Respect,spotify:track:7s25THrKz86DM225dOYwnr,0.164,0.805,0.558,2.2e-05,0.0546,0.041,114.95,0.965,-5.226,43,Aretha Franklin,Respect,,
123,Aretha Franklin - Respect,radiowien,2021-04-28 07:48:02.629619,Aretha Franklin , Respect,spotify:track:7s25THrKz86DM225dOYwnr,0.164,0.805,0.558,2.2e-05,0.0546,0.041,114.95,0.965,-5.226,43,Aretha Franklin,Respect,,
124,Aretha Franklin - Respect,radiowien,2021-04-28 07:48:02.629619,Aretha Franklin , Respect,spotify:track:7s25THrKz86DM225dOYwnr,0.164,0.805,0.558,2.2e-05,0.0546,0.041,114.95,0.965,-5.226,43,Aretha Franklin,Respect,,
125,Attwenger - Vagismi ,fm4,2021-04-19 06:18:03.116767,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
126,Attwenger - Vagismi ,fm4,2021-04-19 18:48:02.651814,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
127,Attwenger - Vagismi ,fm4,2021-04-19 06:18:03.116767,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
128,Attwenger - Vagismi ,fm4,2021-04-22 03:15:02.906935,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
129,Attwenger - Vagismi ,fm4,2021-04-21 08:36:02.751894,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
130,Attwenger - Vagismi ,fm4,2021-05-01 15:15:02.869709,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
131,Attwenger - Vagismi ,fm4,2021-04-19 18:48:02.651814,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
132,Attwenger - Vagismi ,fm4,2021-04-19 06:18:03.116767,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
133,Attwenger - Vagismi ,fm4,2021-04-22 03:15:02.906935,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
134,Attwenger - Vagismi ,fm4,2021-04-27 01:42:02.740316,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
135,Attwenger - Vagismi ,fm4,2021-04-24 09:57:02.233691,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
136,Attwenger - Vagismi ,fm4,2021-05-01 15:15:02.869709,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
137,Attwenger - Vagismi ,fm4,2021-04-19 18:48:02.651814,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
138,Attwenger - Vagismi ,fm4,2021-04-19 06:18:03.116767,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
139,Attwenger - Vagismi ,fm4,2021-04-22 03:15:02.906935,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
140,Attwenger - Vagismi ,fm4,2021-04-27 01:42:02.740316,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
141,Attwenger - Vagismi ,fm4,2021-04-24 09:57:02.233691,Attwenger , Vagismi ,spotify:track:6Jnn7YGZU0ThR0BFJkzV62,0.00201,0.784,0.551,0.00116,0.129,0.132,89.979,0.883,-9.438,45,Attwenger,vagismi,,
142,Ava Max - My Head & My Heart,oe3,2021-04-19 02:54:01.797350,Ava Max , My Head & My Heart,spotify:track:1KixkQVDUHggZMU9dUobgm,0.0697,0.614,0.934,0.0,0.121,0.07,116.001,0.436,-3.709,46,Ava Max,My Head & My Heart,,
143,Ava Max - My Head & My Heart,oe3,2021-04-23 02:06:01.334995,Ava Max , My Head & My Heart,spotify:track:1KixkQVDUHggZMU9dUobgm,0.0697,0.614,0.934,0.0,0.121,0.07,116.001,0.436,-3.709,46,Ava Max,My Head & My Heart,,
144,Ava Max - My Head & My Heart,oe3,2021-05-02 06:12:00.998022,Ava Max , My Head & My Heart,spotify:track:1KixkQVDUHggZMU9dUobgm,0.0697,0.614,0.934,0.0,0.121,0.07,116.001,0.436,-3.709,46,Ava Max,My Head & My Heart,,
145,Ava Max - My Head & My Heart,oe3,2021-05-02 06:12:00.998022,Ava Max , My Head & My Heart,spotify:track:1KixkQVDUHggZMU9dUobgm,0.0697,0.614,0.934,0.0,0.121,0.07,116.001,0.436,-3.709,46,Ava Max,My Head & My Heart,,
146,Ava Max - Sweet but Psycho,oe3,2021-04-18 15:36:00.993833,Ava Max , Sweet but Psycho,spotify:track:7DnAm9FOTWE3cUvso43HhI,0.0684,0.72,0.706,0.0,0.166,0.0473,133.002,0.62,-4.719,47,Ava Max,Sweet but Psycho,,
147,Ava Max - Sweet but Psycho,oe3,2021-04-18 15:36:00.993833,Ava Max , Sweet but Psycho,spotify:track:7DnAm9FOTWE3cUvso43HhI,0.0684,0.72,0.706,0.0,0.166,0.0473,133.002,0.62,-4.719,47,Ava Max,Sweet but Psycho,,
148,Ava Max - Sweet but Psycho,oe3,2021-04-29 15:12:02.056812,Ava Max , Sweet but Psycho,spotify:track:7DnAm9FOTWE3cUvso43HhI,0.0684,0.72,0.706,0.0,0.166,0.0473,133.002,0.62,-4.719,47,Ava Max,Sweet but Psycho,,
149,Ava Max - Sweet but Psycho,oe3,2021-04-29 15:12:02.056812,Ava Max , Sweet but Psycho,spotify:track:7DnAm9FOTWE3cUvso43HhI,0.0684,0.72,0.706,0.0,0.166,0.0473,133.002,0.62,-4.719,47,Ava Max,Sweet but Psycho,,
150,Avec - Under Water (Club Edit),oe3,2021-04-19 00:24:01.814106,Avec , Under Water (Club Edit),spotify:track:3Bf7jl5Xr38QhPKyDXeQAz,0.0449,0.736,0.682,0.0148,0.123,0.0309,119.97,0.335,-8.175,48,AVEC,Under Water - Club Edit,,
151,Avec - Under Water (Club Edit),oe3,2021-04-21 13:27:01.709481,Avec , Under Water (Club Edit),spotify:track:3Bf7jl5Xr38QhPKyDXeQAz,0.0449,0.736,0.682,0.0148,0.123,0.0309,119.97,0.335,-8.175,48,AVEC,Under Water - Club Edit,,
152,Avec - Under Water (Club Edit),oe3,2021-04-29 19:09:01.737344,Avec , Under Water (Club Edit),spotify:track:3Bf7jl5Xr38QhPKyDXeQAz,0.0449,0.736,0.682,0.0148,0.123,0.0309,119.97,0.335,-8.175,48,AVEC,Under Water - Club Edit,,
153,Avec - Under Water (Club Edit),oe3,2021-04-29 19:09:01.737344,Avec , Under Water (Club Edit),spotify:track:3Bf7jl5Xr38QhPKyDXeQAz,0.0449,0.736,0.682,0.0148,0.123,0.0309,119.97,0.335,-8.175,48,AVEC,Under Water - Club Edit,,
154,Avicii - Hey Brother,oe3,2021-04-19 00:15:01.397249,Avicii , Hey Brother,spotify:track:4lhqb6JvbHId48OUJGwymk,0.0309,0.545,0.78,4.64e-05,0.0828,0.0436,125.014,0.458,-4.867,49,Avicii,Hey Brother,,
155,Avicii - Hey Brother,oe3,2021-04-19 00:15:01.397249,Avicii , Hey Brother,spotify:track:4lhqb6JvbHId48OUJGwymk,0.0309,0.545,0.78,4.64e-05,0.0828,0.0436,125.014,0.458,-4.867,49,Avicii,Hey Brother,,
156,Avicii - Hey Brother,oe3,2021-04-28 02:18:01.393605,Avicii , Hey Brother,spotify:track:4lhqb6JvbHId48OUJGwymk,0.0309,0.545,0.78,4.64e-05,0.0828,0.0436,125.014,0.458,-4.867,49,Avicii,Hey Brother,,
157,Avicii - Hey Brother,oe3,2021-04-28 02:18:01.393605,Avicii , Hey Brother,spotify:track:4lhqb6JvbHId48OUJGwymk,0.0309,0.545,0.78,4.64e-05,0.0828,0.0436,125.014,0.458,-4.867,49,Avicii,Hey Brother,,
158,Avril Lavigne - Head Above Water,oe3,2021-04-18 09:18:01.186181,Avril Lavigne , Head Above Water,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,0.0112,0.578,0.694,0.0,0.102,0.0706,129.921,0.268,-5.351,50,Avril Lavigne,Head Above Water,,
159,Avril Lavigne - Head Above Water,oe3,2021-04-21 08:27:04.403102,Avril Lavigne , Head Above Water,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,0.0112,0.578,0.694,0.0,0.102,0.0706,129.921,0.268,-5.351,50,Avril Lavigne,Head Above Water,,
160,Avril Lavigne - Head Above Water,oe3,2021-04-29 12:54:01.547940,Avril Lavigne , Head Above Water,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,0.0112,0.578,0.694,0.0,0.102,0.0706,129.921,0.268,-5.351,50,Avril Lavigne,Head Above Water,,
161,Avril Lavigne - Head Above Water,oe3,2021-04-29 12:54:01.547940,Avril Lavigne , Head Above Water,spotify:track:7gY3cyGcB2wnk2xDXiA0pe,0.0112,0.578,0.694,0.0,0.102,0.0706,129.921,0.268,-5.351,50,Avril Lavigne,Head Above Water,,
162,Axwell & Ingrosso - More Than You Know,oe3,2021-04-18 22:45:01.461735,Axwell & Ingrosso , More Than You Know,spotify:track:6h5PAsRni4IRlxWr6uDPTP,0.0275,0.646,0.741,0.0,0.312,0.034,123.077,0.571,-4.973,51,Axwell /\ Ingrosso,More Than You Know,,
163,Axwell & Ingrosso - More Than You Know,oe3,2021-04-21 04:12:01.799192,Axwell & Ingrosso , More Than You Know,spotify:track:6h5PAsRni4IRlxWr6uDPTP,0.0275,0.646,0.741,0.0,0.312,0.034,123.077,0.571,-4.973,51,Axwell /\ Ingrosso,More Than You Know,,
164,Axwell & Ingrosso - More Than You Know,oe3,2021-05-01 05:09:04.227392,Axwell & Ingrosso , More Than You Know,spotify:track:6h5PAsRni4IRlxWr6uDPTP,0.0275,0.646,0.741,0.0,0.312,0.034,123.077,0.571,-4.973,51,Axwell /\ Ingrosso,More Than You Know,,
165,Axwell & Ingrosso - More Than You Know,oe3,2021-05-01 05:09:04.227392,Axwell & Ingrosso , More Than You Know,spotify:track:6h5PAsRni4IRlxWr6uDPTP,0.0275,0.646,0.741,0.0,0.312,0.034,123.077,0.571,-4.973,51,Axwell /\ Ingrosso,More Than You Know,,
166,B*Witched - Blame It On The Weatherman,radiowien,2021-04-18 17:57:02.237936,B*Witched , Blame It On The Weatherman,spotify:track:0dMheXAeJbArzgLQP6R8qU,0.214,0.498,0.74,0.0,0.58,0.0354,90.033,0.311,-7.275,53,B*Witched,Blame It On the Weatherman,,
167,B*Witched - Blame It On The Weatherman,radiowien,2021-04-22 12:12:02.256778,B*Witched , Blame It On The Weatherman,spotify:track:0dMheXAeJbArzgLQP6R8qU,0.214,0.498,0.74,0.0,0.58,0.0354,90.033,0.311,-7.275,53,B*Witched,Blame It On the Weatherman,,
168,B*Witched - Blame It On The Weatherman,radiowien,2021-05-01 03:06:02.055739,B*Witched , Blame It On The Weatherman,spotify:track:0dMheXAeJbArzgLQP6R8qU,0.214,0.498,0.74,0.0,0.58,0.0354,90.033,0.311,-7.275,53,B*Witched,Blame It On the Weatherman,,
169,B*Witched - Blame It On The Weatherman,radiowien,2021-05-01 03:06:02.055739,B*Witched , Blame It On The Weatherman,spotify:track:0dMheXAeJbArzgLQP6R8qU,0.214,0.498,0.74,0.0,0.58,0.0354,90.033,0.311,-7.275,53,B*Witched,Blame It On the Weatherman,,
170,B.B. Cole - She Gave Me Feathers,radiowien,2021-04-18 19:15:02.550095,B.B. Cole , She Gave Me Feathers,spotify:track:6ZWeGsKfmHFpyHboxfKYkU,0.00193,0.6,0.606,0.0,0.271,0.0289,133.018,0.449,-8.608,54,B.B. Cole,She Gave Me Feathers,,
171,B.B. Cole - She Gave Me Feathers,radiowien,2021-04-18 19:15:02.550095,B.B. Cole , She Gave Me Feathers,spotify:track:6ZWeGsKfmHFpyHboxfKYkU,0.00193,0.6,0.606,0.0,0.271,0.0289,133.018,0.449,-8.608,54,B.B. Cole,She Gave Me Feathers,,
172,B.B. Cole - She Gave Me Feathers,radiowien,2021-04-18 19:15:02.550095,B.B. Cole , She Gave Me Feathers,spotify:track:6ZWeGsKfmHFpyHboxfKYkU,0.00193,0.6,0.606,0.0,0.271,0.0289,133.018,0.449,-8.608,54,B.B. Cole,She Gave Me Feathers,,
173,B.B. Cole - She Gave Me Feathers,radiowien,2021-04-18 19:15:02.550095,B.B. Cole , She Gave Me Feathers,spotify:track:6ZWeGsKfmHFpyHboxfKYkU,0.00193,0.6,0.606,0.0,0.271,0.0289,133.018,0.449,-8.608,54,B.B. Cole,She Gave Me Feathers,,
174,Backstreet Boys - As Long As You Love Me,radiowien,2021-04-18 20:06:02.454197,Backstreet Boys , As Long As You Love Me,spotify:track:00WvmRXTkPBZNhhRK3xfdy,0.164,0.775,0.816,0.0,0.126,0.0281,98.219,0.753,-5.534,57,Backstreet Boys,As Long as You Love Me,,
175,Backstreet Boys - As Long As You Love Me,radiowien,2021-04-23 05:18:01.848121,Backstreet Boys , As Long As You Love Me,spotify:track:00WvmRXTkPBZNhhRK3xfdy,0.164,0.775,0.816,0.0,0.126,0.0281,98.219,0.753,-5.534,57,Backstreet Boys,As Long as You Love Me,,
176,Backstreet Boys - As Long As You Love Me,radiowien,2021-05-02 05:42:01.347548,Backstreet Boys , As Long As You Love Me,spotify:track:00WvmRXTkPBZNhhRK3xfdy,0.164,0.775,0.816,0.0,0.126,0.0281,98.219,0.753,-5.534,57,Backstreet Boys,As Long as You Love Me,,
177,Backstreet Boys - As Long As You Love Me,radiowien,2021-05-02 05:42:01.347548,Backstreet Boys , As Long As You Love Me,spotify:track:00WvmRXTkPBZNhhRK3xfdy,0.164,0.775,0.816,0.0,0.126,0.0281,98.219,0.753,-5.534,57,Backstreet Boys,As Long as You Love Me,,
178,Backstreet Boys - Show Me The Meaning Of Being Lonely,radiowien,2021-04-19 01:54:02.000677,Backstreet Boys , Show Me The Meaning Of Being Lonely,spotify:track:3BsaRV5QIulYz2lV9WWa8T,0.231,0.63,0.625,0.0,0.0765,0.0252,167.998,0.683,-5.088,59,Backstreet Boys,Show Me the Meaning of Being Lonely,,
179,Backstreet Boys - Show Me The Meaning Of Being Lonely,radiowien,2021-04-19 01:54:02.000677,Backstreet Boys , Show Me The Meaning Of Being Lonely,spotify:track:3BsaRV5QIulYz2lV9WWa8T,0.231,0.63,0.625,0.0,0.0765,0.0252,167.998,0.683,-5.088,59,Backstreet Boys,Show Me the Meaning of Being Lonely,,
180,Backstreet Boys - Show Me The Meaning Of Being Lonely,radiowien,2021-05-01 02:48:02.062585,Backstreet Boys , Show Me The Meaning Of Being Lonely,spotify:track:3BsaRV5QIulYz2lV9WWa8T,0.231,0.63,0.625,0.0,0.0765,0.0252,167.998,0.683,-5.088,59,Backstreet Boys,Show Me the Meaning of Being Lonely,,
181,Backstreet Boys - Show Me The Meaning Of Being Lonely,radiowien,2021-05-01 02:48:02.062585,Backstreet Boys , Show Me The Meaning Of Being Lonely,spotify:track:3BsaRV5QIulYz2lV9WWa8T,0.231,0.63,0.625,0.0,0.0765,0.0252,167.998,0.683,-5.088,59,Backstreet Boys,Show Me the Meaning of Being Lonely,,
182,Bananarama - Love In The First Degree,radiowien,2021-04-18 17:45:01.654503,Bananarama , Love In The First Degree,spotify:track:2qjWA8QruRCkoFZUQJR4SQ,0.246,0.787,0.92,9.82e-06,0.178,0.0914,117.565,0.661,-5.328,60,Bananarama,Love in the First Degree,,
183,Bananarama - Love In The First Degree,radiowien,2021-04-23 08:33:01.973237,Bananarama , Love In The First Degree,spotify:track:2qjWA8QruRCkoFZUQJR4SQ,0.246,0.787,0.92,9.82e-06,0.178,0.0914,117.565,0.661,-5.328,60,Bananarama,Love in the First Degree,,
184,Bananarama - Love In The First Degree,radiowien,2021-04-29 22:36:02.554569,Bananarama , Love In The First Degree,spotify:track:2qjWA8QruRCkoFZUQJR4SQ,0.246,0.787,0.92,9.82e-06,0.178,0.0914,117.565,0.661,-5.328,60,Bananarama,Love in the First Degree,,
185,Bananarama - Love In The First Degree,radiowien,2021-04-29 22:36:02.554569,Bananarama , Love In The First Degree,spotify:track:2qjWA8QruRCkoFZUQJR4SQ,0.246,0.787,0.92,9.82e-06,0.178,0.0914,117.565,0.661,-5.328,60,Bananarama,Love in the First Degree,,
186,Bastille - Pompeii,oe3,2021-04-19 00:48:01.149654,Bastille , Pompeii,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.0755,0.679,0.715,0.0,0.271,0.0407,127.435,0.571,-6.383,63,Bastille,Pompeii,,
187,Bastille - Pompeii,oe3,2021-04-23 05:48:01.753164,Bastille , Pompeii,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.0755,0.679,0.715,0.0,0.271,0.0407,127.435,0.571,-6.383,63,Bastille,Pompeii,,
188,Bastille - Pompeii,oe3,2021-04-25 07:54:01.796652,Bastille , Pompeii,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.0755,0.679,0.715,0.0,0.271,0.0407,127.435,0.571,-6.383,63,Bastille,Pompeii,,
189,Bastille - Pompeii,oe3,2021-04-25 07:54:01.796652,Bastille , Pompeii,spotify:track:3gbBpTdY8lnQwqxNCcf795,0.0755,0.679,0.715,0.0,0.271,0.0407,127.435,0.571,-6.383,63,Bastille,Pompeii,,
190,Beck - Loser,oe3,2021-04-18 18:33:01.501234,Beck , Loser,spotify:track:5PntSbMHC1ud6Vvl8x56qd,0.0337,0.654,0.611,0.000178,0.405,0.119,85.387,0.786,-10.45,68,Beck,Loser,,
191,Beck - Loser,oe3,2021-04-18 18:33:01.501234,Beck , Loser,spotify:track:5PntSbMHC1ud6Vvl8x56qd,0.0337,0.654,0.611,0.000178,0.405,0.119,85.387,0.786,-10.45,68,Beck,Loser,,
192,Beck - Loser,oe3,2021-04-18 18:33:01.501234,Beck , Loser,spotify:track:5PntSbMHC1ud6Vvl8x56qd,0.0337,0.654,0.611,0.000178,0.405,0.119,85.387,0.786,-10.45,68,Beck,Loser,,
193,Beck - Loser,oe3,2021-04-18 18:33:01.501234,Beck , Loser,spotify:track:5PntSbMHC1ud6Vvl8x56qd,0.0337,0.654,0.611,0.000178,0.405,0.119,85.387,0.786,-10.45,68,Beck,Loser,,
194,Beirut - Gallipoli ,fm4,2021-04-18 08:45:04.502986,Beirut , Gallipoli ,spotify:track:3rWZv4pUVvPkQLYm3ItGDv,0.456,0.504,0.607,0.573,0.0765,0.0323,133.393,0.337,-8.1,70,Beirut,Gallipoli,,
195,Beirut - Gallipoli ,fm4,2021-04-22 02:30:02.855073,Beirut , Gallipoli ,spotify:track:3rWZv4pUVvPkQLYm3ItGDv,0.456,0.504,0.607,0.573,0.0765,0.0323,133.393,0.337,-8.1,70,Beirut,Gallipoli,,
196,Beirut - Gallipoli ,fm4,2021-04-18 08:45:04.502986,Beirut , Gallipoli ,spotify:track:3rWZv4pUVvPkQLYm3ItGDv,0.456,0.504,0.607,0.573,0.0765,0.0323,133.393,0.337,-8.1,70,Beirut,Gallipoli,,
197,Beirut - Gallipoli ,fm4,2021-04-22 02:30:02.855073,Beirut , Gallipoli ,spotify:track:3rWZv4pUVvPkQLYm3ItGDv,0.456,0.504,0.607,0.573,0.0765,0.0323,133.393,0.337,-8.1,70,Beirut,Gallipoli,,
198,Beirut - Gallipoli ,fm4,2021-04-18 08:45:04.502986,Beirut , Gallipoli ,spotify:track:3rWZv4pUVvPkQLYm3ItGDv,0.456,0.504,0.607,0.573,0.0765,0.0323,133.393,0.337,-8.1,70,Beirut,Gallipoli,,
